"date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt"
"02-apr-2018 20:00,0,1.0,0,6.1,0,6.1,6.0,9.4,100,988.0,2,5,2,10,60,64,0.0,1200,2,8"
"02-apr-2018 21:00,0,0.6,0,5.9,0,5.9,5.9,9.3,100,988.1,2,5,2,10,61,64,0.0,1200,2,8"
"02-apr-2018 22:00,0,0.1,0,5.8,0,5.8,5.8,9.2,100,988.1,2,5,2,360,61,64,0.0,800,2,8"
"02-apr-2018 23:00,0,0.1,0,5.8,0,5.8,5.7,9.2,100,987.9,2,5,2,10,61,64,0.0,800,2,8"
"03-apr-2018 00:00,0,0.1,0,5.7,0,5.7,5.7,9.2,100,987.7,2,5,2,20,46,64,0.0,800,2,8"
"03-apr-2018 01:00,3,0.0,0,5.6,0,5.6,5.6,9.1,100,987.5,2,5,2,30,46,44,0.0,300,2,8"
"03-apr-2018 02:00,3,0.0,0,5.7,0,5.7,5.6,9.2,100,987.1,2,4,2,40,44,44,0.0,300,2,8"
"03-apr-2018 03:00,3,0.0,0,5.6,0,5.6,5.6,9.1,100,986.8,2,4,2,40,42,44,0.0,400,2,8"
"03-apr-2018 04:00,3,0.0,0,6.1,0,6.1,6.0,9.4,100,986.4,2,5,2,40,44,44,0.0,400,2,8"
"03-apr-2018 05:00,3,0.0,0,6.1,0,6.1,6.1,9.4,100,985.9,2,6,2,60,46,44,0.0,200,1,8"
"03-apr-2018 06:00,3,0.0,0,6.8,0,6.8,6.7,9.9,100,985.6,2,6,2,40,42,44,0.0,200,1,8"
"03-apr-2018 07:00,0,0.8,0,7.0,0,7.0,7.0,10.0,100,985.5,2,6,2,100,42,64,0.0,500,1,8"
"03-apr-2018 08:00,3,0.0,0,7.4,0,7.4,7.4,10.3,100,985.2,2,9,2,120,42,44,0.0,700,1,8"
"03-apr-2018 09:00,0,2.9,0,7.8,0,7.8,7.8,10.6,100,985.1,2,8,2,140,61,64,0.0,1200,1,8"
"03-apr-2018 10:00,2,0.0,0,9.2,0,9.1,9.0,11.5,99,985.4,2,5,2,140,80,86,0.3,12000,20,7"
"03-apr-2018 11:00,0,0.1,0,12.1,0,9.8,7.3,10.3,73,985.7,2,12,2,200,25,82,0.7,40000,40,6"
"03-apr-2018 12:00,0,0.0,0,11.8,0,9.0,5.9,9.2,67,986.2,2,16,2,210,1,86,0.8,50000,40,4"
"03-apr-2018 13:00,0,0.2,0,9.7,0,8.4,7.0,10.0,83,986.7,2,13,2,230,80,82,0.4,5000,30,6"
"03-apr-2018 14:00,2,0.0,0,11.3,0,8.8,5.9,9.3,70,986.5,2,15,2,220,80,82,0.5,60000,33,7"
"03-apr-2018 15:00,2,0.0,0,11.8,0,9.2,6.3,9.6,69,986.4,2,14,2,220,80,82,0.7,60000,38,6"
"03-apr-2018 16:00,2,0.0,0,12.3,0,8.7,4.4,8.4,59,986.6,2,15,2,230,80,82,0.4,60000,37,6"
"03-apr-2018 17:00,2,0.0,0,11.1,0,8.0,4.3,8.2,62,987.1,2,13,2,210,25,82,0.7,60000,250,6"
"03-apr-2018 18:00,0,0.0,0,10.4,0,7.3,3.3,7.7,61,987.7,2,13,2,210,16,82,0.6,60000,250,7"
"03-apr-2018 19:00,0,0.0,0,9.4,0,6.9,3.7,7.9,67,988.3,2,10,2,190,16,22,0.0,40000,250,6"
"03-apr-2018 20:00,0,0.0,0,8.5,0,6.5,3.8,8.1,73,988.7,2,7,2,190,2,11,0.0,40000,160,5"
"03-apr-2018 21:00,0,0.0,0,7.6,0,5.9,3.7,7.9,76,989.3,2,7,2,180,2,11,0.0,40000,160,6"
"03-apr-2018 22:00,0,0.0,0,6.8,0,5.4,3.6,7.8,79,989.4,2,9,2,190,2,11,0.0,40000,160,6"
"03-apr-2018 23:00,0,0.0,0,5.8,0,5.0,3.8,8.1,88,989.5,2,8,2,180,2,11,0.0,35000,190,5"
"04-apr-2018 00:00,0,0.0,0,4.4,0,3.6,2.5,7.3,87,989.5,2,5,2,160,2,11,0.0,35000,150,5"
"04-apr-2018 01:00,2,0.0,0,6.2,0,5.7,5.1,8.8,92,989.4,2,5,2,140,60,62,0.0,25000,60,7"
"04-apr-2018 02:00,0,0.6,0,6.8,0,6.5,6.1,9.4,96,989.2,2,6,2,140,61,66,0.0,20000,30,8"
"04-apr-2018 03:00,0,1.2,0,6.6,0,6.3,6.0,9.3,95,989.1,2,8,2,140,61,62,0.0,12000,35,8"
"04-apr-2018 04:00,0,1.3,0,6.2,0,5.9,5.5,9.0,95,989.2,2,2,2,150,61,66,0.0,12000,35,8"
"04-apr-2018 05:00,0,0.9,0,5.6,0,5.5,5.4,8.9,98,989.7,2,5,2,350,61,66,0.0,7000,4,8"
"04-apr-2018 06:00,0,1.4,0,4.8,0,4.6,4.3,8.3,97,990.1,2,8,2,360,61,62,0.0,4000,3,8"
"04-apr-2018 07:00,0,1.3,0,4.0,0,3.8,3.6,7.9,97,990.6,2,9,2,360,61,66,0.0,5000,7,8"
"04-apr-2018 08:00,0,0.7,0,4.0,0,3.7,3.3,7.7,95,991.0,2,9,2,350,61,66,0.0,5000,8,8"
"04-apr-2018 09:00,0,0.6,0,4.0,0,3.6,3.1,7.6,93,991.5,2,12,2,340,61,66,0.0,12000,9,8"
"04-apr-2018 10:00,0,0.4,0,4.0,0,3.5,2.7,7.4,92,992.3,2,14,2,340,61,66,0.0,20000,21,8"
"04-apr-2018 11:00,0,0.6,0,4.5,0,3.9,3.0,7.6,90,992.7,2,13,2,340,61,66,0.0,35000,15,8"
"04-apr-2018 12:00,2,0.0,0,5.7,0,4.3,2.3,7.2,78,993.4,2,14,2,340,21,62,0.1,40000,20,8"
"04-apr-2018 13:00,0,0.1,0,5.4,0,4.2,2.5,7.3,81,994.4,2,16,2,330,60,62,0.0,30000,17,8"
"04-apr-2018 14:00,2,0.0,0,5.1,0,3.9,2.2,7.1,81,995.4,2,18,2,330,60,62,0.0,40000,18,8"
"04-apr-2018 15:00,2,0.0,0,5.5,0,3.9,1.4,6.8,75,996.8,2,17,2,340,21,62,0.0,50000,22,7"
"04-apr-2018 16:00,2,0.0,0,5.4,0,3.8,1.4,6.7,75,998.1,2,19,2,340,25,82,0.0,30000,22,7"
"04-apr-2018 17:00,2,0.0,0,4.2,0,3.3,2.0,7.0,85,999.7,2,16,2,340,80,82,0.0,20000,22,7"
"04-apr-2018 18:00,0,0.1,0,3.8,0,2.9,1.6,6.8,85,1001.6,2,16,2,340,25,86,0.0,60000,20,7"
"04-apr-2018 19:00,0,0.0,0,3.9,0,2.7,0.8,6.5,80,1002.8,2,15,2,340,2,11,0.0,60000,41,7"
"04-apr-2018 20:00,2,0.0,0,3.9,0,2.5,0.3,6.2,77,1004.5,2,11,2,340,25,82,0.0,40000,31,6"
"04-apr-2018 21:00,2,0.0,0,3.7,0,2.1,-0.8,5.8,73,1006.0,2,13,2,330,25,82,0.0,40000,30,7"
"04-apr-2018 22:00,0,0.0,0,1.9,0,0.6,-1.8,5.3,76,1007.5,2,10,2,310,2,11,0.0,40000,999,2"
"04-apr-2018 23:00,0,0.0,0,0.8,1,-0.2,-2.2,5.2,81,1008.5,2,10,2,300,2,11,0.0,40000,999,3"
"05-apr-2018 00:00,0,0.0,1,-0.6,1,-1.4,-3.0,4.9,83,1009.3,2,8,2,300,1,82,0.0,40000,999,3"
"05-apr-2018 01:00,3,0.0,1,-0.8,1,-1.5,-2.8,4.9,85,1010.6,2,8,2,290,2,11,0.0,40000,999,1"
"05-apr-2018 02:00,3,0.0,1,-0.6,1,-1.4,-2.9,4.9,83,1011.1,2,9,2,280,2,11,0.0,40000,999,1"
"05-apr-2018 03:00,3,0.0,1,-1.0,1,-1.6,-2.8,5.0,87,1011.7,2,8,2,270,2,11,0.0,40000,999,1"
"05-apr-2018 04:00,3,0.0,1,-1.3,1,-1.9,-3.2,4.8,87,1012.3,2,8,2,270,2,11,0.0,40000,999,1"
"05-apr-2018 05:00,3,0.0,1,-0.8,1,-1.6,-3.2,4.8,83,1012.7,2,6,2,260,2,11,0.0,35000,999,1"
"05-apr-2018 06:00,3,0.0,1,-0.8,1,-1.6,-3.3,4.8,83,1013.2,2,7,2,260,2,11,0.3,70000,999,2"
"05-apr-2018 07:00,3,0.0,1,-0.2,1,-0.8,-2.1,5.3,88,1013.6,2,5,2,270,2,11,1.0,70000,999,1"
"05-apr-2018 08:00,3,0.0,0,2.8,0,1.3,-1.5,5.5,74,1014.0,2,2,2,240,2,11,1.0,70000,999,1"
"05-apr-2018 09:00,3,0.0,0,5.7,0,3.1,-1.3,5.6,61,1014.4,2,3,2,140,2,11,1.0,70000,999,1"
"05-apr-2018 10:00,0,0.0,0,5.8,0,3.1,-1.4,5.5,59,1014.6,2,8,2,140,2,11,1.0,70000,999,3"
"05-apr-2018 11:00,0,0.0,0,6.7,0,4.4,0.8,6.5,67,1014.6,2,13,2,140,2,11,1.0,70000,999,3"
"05-apr-2018 12:00,0,0.0,0,7.2,0,4.8,1.2,6.7,66,1013.9,2,17,2,140,2,11,1.0,70000,250,5"
"05-apr-2018 13:00,0,0.0,0,7.3,0,5.2,2.1,7.2,70,1013.4,2,19,2,140,2,11,0.5,70000,140,7"
"05-apr-2018 14:00,0,0.0,0,7.6,0,4.8,0.5,6.4,61,1013.1,2,19,2,140,2,11,0.0,70000,140,7"
"05-apr-2018 15:00,0,0.0,0,7.0,0,4.8,1.6,6.8,68,1012.8,2,17,2,140,2,11,0.0,60000,70,7"
"05-apr-2018 16:00,0,0.0,0,7.0,0,5.4,3.3,7.7,77,1012.0,2,17,2,150,2,11,0.0,60000,60,7"
"05-apr-2018 17:00,0,0.0,0,7.1,0,5.0,2.0,7.0,70,1012.0,2,18,2,150,2,11,0.0,50000,60,7"
"05-apr-2018 18:00,0,0.0,0,6.7,0,4.7,1.7,6.9,71,1011.5,2,15,2,140,2,11,0.0,40000,60,7"
"05-apr-2018 19:00,0,0.0,0,6.6,0,4.9,2.5,7.3,75,1010.9,2,17,2,140,2,11,0.0,40000,28,7"
"05-apr-2018 20:00,0,0.0,0,6.7,0,5.2,3.2,7.6,78,1010.7,2,16,2,150,2,11,0.0,40000,26,7"
"05-apr-2018 21:00,0,0.0,0,7.0,0,5.1,2.5,7.3,73,1009.9,2,14,2,140,2,11,0.0,30000,26,7"
"05-apr-2018 22:00,0,0.0,0,7.2,0,5.3,2.7,7.4,73,1008.9,2,20,2,140,2,11,0.0,20000,28,7"
"05-apr-2018 23:00,0,0.0,0,6.8,0,5.3,3.2,7.7,78,1008.6,2,22,2,150,2,11,0.0,20000,23,8"
"06-apr-2018 00:00,0,0.0,0,6.9,0,5.3,3.0,7.6,77,1007.7,2,18,2,140,2,11,0.0,20000,23,8"
"06-apr-2018 01:00,2,0.0,0,6.2,0,5.3,4.1,8.2,86,1006.8,2,21,2,150,60,62,0.0,12000,50,8"
"06-apr-2018 02:00,2,0.0,0,6.2,0,5.6,4.7,8.6,91,1006.0,2,22,2,150,60,62,0.0,12000,17,8"
"06-apr-2018 03:00,2,0.0,0,6.4,0,5.7,4.8,8.6,89,1005.4,2,19,2,150,60,62,0.0,12000,16,8"
"06-apr-2018 04:00,2,0.0,0,6.5,0,5.7,4.7,8.5,88,1004.8,2,17,2,150,60,62,0.0,12000,12,8"
"06-apr-2018 05:00,2,0.0,0,6.6,0,5.9,4.9,8.7,90,1004.1,2,19,2,150,60,62,0.0,12000,15,8"
"06-apr-2018 06:00,2,0.0,0,6.5,0,5.8,5.0,8.7,89,1003.3,2,18,2,150,60,62,0.0,15000,19,8"
"06-apr-2018 07:00,2,0.0,0,6.8,0,6.1,5.1,8.9,90,1002.7,2,19,2,150,60,62,0.0,15000,22,8"
"06-apr-2018 08:00,2,0.0,0,7.2,0,6.3,5.2,8.8,87,1002.5,2,20,2,150,50,65,0.0,15000,18,7"
"06-apr-2018 09:00,2,0.0,0,7.3,0,6.5,5.6,9.0,88,1001.3,2,17,2,140,50,65,0.0,15000,16,7"
"06-apr-2018 10:00,0,0.1,0,7.4,0,6.6,5.6,9.1,88,1000.7,2,16,2,130,50,52,0.0,7000,16,7"
"06-apr-2018 11:00,0,1.0,0,7.1,0,6.6,5.9,9.3,93,999.4,2,18,2,130,58,65,0.0,7000,10,7"
"06-apr-2018 12:00,0,0.6,0,7.8,0,7.4,6.9,10.0,94,998.7,2,21,2,150,58,65,0.0,9000,8,7"
"06-apr-2018 13:00,2,0.0,0,9.4,0,8.5,7.5,10.4,88,998.2,2,18,2,150,50,65,0.2,20000,18,7"
"06-apr-2018 14:00,2,0.0,0,11.4,0,9.1,6.6,9.7,72,997.7,2,16,2,140,20,52,0.0,15000,18,7"
"06-apr-2018 15:00,0,0.0,0,12.3,0,9.3,6.0,9.3,65,998.0,2,16,2,200,1,65,0.2,20000,30,6"
"06-apr-2018 16:00,0,0.0,0,12.5,0,9.2,5.5,9.0,62,998.2,2,19,2,190,2,11,0.4,30000,30,5"
"06-apr-2018 17:00,0,0.0,0,12.3,0,9.1,5.4,9.0,63,998.7,2,17,2,190,2,11,1.0,30000,30,4"
"06-apr-2018 18:00,0,0.0,0,11.9,0,8.8,5.3,8.8,64,999.4,2,14,2,190,2,65,0.6,30000,40,4"
"06-apr-2018 19:00,0,0.0,0,11.0,0,8.4,5.3,8.9,68,999.9,2,14,2,190,2,11,0.1,30000,40,4"
"06-apr-2018 20:00,0,0.0,0,10.3,0,7.8,4.8,8.6,69,1001.3,2,15,2,200,2,11,0.0,30000,999,3"
"06-apr-2018 21:00,0,0.0,0,9.9,0,7.7,5.1,8.7,72,1001.9,2,13,2,180,2,11,0.0,20000,999,3"
"06-apr-2018 22:00,0,0.0,0,9.4,0,7.6,5.5,9.0,76,1002.5,2,9,2,180,2,11,0.0,20000,50,6"
"06-apr-2018 23:00,0,0.0,0,9.2,0,7.5,5.4,9.0,77,1003.2,2,9,2,190,2,11,0.0,20000,50,6"
"07-apr-2018 00:00,0,0.0,0,8.6,0,7.2,5.4,9.0,81,1003.1,2,13,2,210,2,11,0.0,20000,250,7"
"07-apr-2018 01:00,0,0.0,0,8.1,0,6.7,4.9,8.7,81,1003.5,2,8,2,180,2,11,0.0,20000,250,5"
"07-apr-2018 02:00,0,0.0,0,6.8,0,5.6,4.1,8.1,82,1003.5,2,4,2,110,2,11,0.0,20000,200,5"
"07-apr-2018 03:00,0,0.0,0,4.7,0,4.0,2.9,7.6,89,1003.4,2,4,2,180,2,11,0.0,20000,190,5"
"07-apr-2018 04:00,0,0.0,0,6.7,0,5.7,4.5,8.4,85,1003.3,2,4,2,170,2,11,0.0,20000,170,7"
"07-apr-2018 05:00,0,0.0,0,6.2,0,5.3,4.1,8.2,86,1003.7,2,5,2,200,2,11,0.0,20000,160,7"
"07-apr-2018 06:00,3,0.0,0,4.9,0,4.5,4.0,8.1,94,1004.4,2,4,2,30,2,11,0.0,30000,150,7"
"07-apr-2018 07:00,3,0.0,0,5.5,0,5.2,4.8,8.6,95,1004.7,2,2,2,50,2,11,0.0,30000,120,7"
"07-apr-2018 08:00,3,0.0,0,7.1,0,6.9,6.6,9.8,97,1004.7,2,5,2,90,46,42,0.0,900,2,7"
"07-apr-2018 09:00,3,0.0,0,7.8,0,7.5,7.1,10.1,96,1005.3,2,7,2,120,28,42,0.0,7000,100,7"
"07-apr-2018 10:00,0,0.0,0,9.0,0,8.1,7.0,10.1,88,1005.1,2,5,2,140,10,22,0.1,7000,100,7"
"07-apr-2018 11:00,0,0.0,0,11.3,0,9.2,7.0,10.0,74,1005.1,2,2,2,330,2,11,0.6,25000,100,7"
"07-apr-2018 12:00,0,0.0,0,11.0,0,9.0,6.8,9.9,75,1005.1,2,4,2,300,2,42,0.0,25000,100,7"
"07-apr-2018 13:00,0,0.8,0,10.2,0,9.3,8.3,11.0,88,1005.6,2,6,2,290,60,62,0.0,8000,20,7"
"07-apr-2018 14:00,0,0.5,0,9.6,0,9.3,8.9,11.5,96,1005.4,2,8,2,130,61,66,0.1,15000,100,7"
"07-apr-2018 15:00,2,0.0,0,12.0,0,9.7,7.3,10.2,73,1004.9,2,6,2,150,21,62,0.0,30000,140,7"
"07-apr-2018 16:00,0,0.0,0,12.4,0,9.5,6.3,9.5,66,1005.0,2,6,2,130,2,11,0.5,30000,140,6"
"07-apr-2018 17:00,0,2.2,0,9.0,0,8.2,7.2,10.2,89,1006.0,2,8,2,130,80,82,0.1,20000,140,6"
"07-apr-2018 18:00,0,0.2,0,10.6,0,9.1,7.5,10.4,81,1006.1,2,4,2,20,25,86,0.3,30000,140,6"
"07-apr-2018 19:00,0,0.0,0,8.7,0,7.8,6.8,9.9,88,1006.4,2,3,2,110,2,11,0.0,30000,999,3"
"07-apr-2018 20:00,0,0.0,0,7.6,0,7.1,6.6,9.7,93,1006.8,2,5,2,160,2,11,0.0,30000,999,2"
"07-apr-2018 21:00,0,0.0,0,6.0,0,5.6,5.1,8.8,94,1006.8,2,4,2,180,2,11,0.0,30000,999,1"
"07-apr-2018 22:00,0,0.0,0,6.0,0,5.8,5.6,9.1,97,1007.1,2,3,2,220,2,11,0.0,30000,999,1"
"07-apr-2018 23:00,0,0.0,0,6.6,0,6.2,5.7,9.2,94,1007.0,2,3,2,240,2,11,0.0,30000,999,1"
"08-apr-2018 00:00,0,0.0,0,6.8,0,6.4,6.0,9.3,94,1007.2,2,5,2,250,2,11,0.0,20000,999,1"
"08-apr-2018 01:00,0,0.0,0,6.5,0,6.2,5.9,9.2,95,1007.2,2,8,2,240,2,11,0.0,20000,999,1"
"08-apr-2018 02:00,0,0.0,0,6.0,0,5.7,5.2,8.9,95,1006.9,2,8,2,240,2,11,0.0,20000,999,1"
"08-apr-2018 03:00,0,0.0,0,7.1,0,6.6,6.0,9.3,93,1006.9,2,8,2,250,2,11,0.0,20000,9,4"
"08-apr-2018 04:00,0,0.0,0,6.8,0,6.3,5.7,9.1,93,1006.6,2,8,2,240,2,11,0.0,20000,999,3"
"08-apr-2018 05:00,0,0.0,0,6.4,0,6.0,5.6,9.0,94,1006.6,2,7,2,230,2,11,0.0,20000,999,3"
"08-apr-2018 06:00,0,0.0,0,5.4,0,5.1,4.7,8.5,95,1006.8,2,6,2,220,2,11,0.3,30000,999,2"
"08-apr-2018 07:00,0,0.0,0,7.5,0,6.7,5.7,9.2,88,1007.0,2,6,2,270,2,11,1.0,30000,999,1"
"08-apr-2018 08:00,0,0.0,0,8.9,0,7.7,6.3,9.5,84,1007.6,2,5,2,210,2,11,1.0,30000,999,1"
"08-apr-2018 09:00,0,0.0,0,9.6,0,8.2,6.7,9.7,82,1007.8,2,6,2,160,2,11,1.0,30000,999,1"
"08-apr-2018 10:00,0,0.0,0,10.3,0,9.0,7.7,10.4,83,1008.0,2,7,2,120,2,11,1.0,30000,999,3"
"08-apr-2018 11:00,0,0.0,0,10.7,0,9.1,7.4,10.3,80,1008.2,2,8,2,100,2,11,0.7,30000,999,3"
"08-apr-2018 12:00,0,0.0,0,10.9,0,9.2,7.4,10.3,79,1008.2,2,8,2,100,2,11,0.6,30000,60,5"
"08-apr-2018 13:00,2,0.0,0,12.4,0,10.1,7.7,10.5,73,1008.2,2,7,2,120,25,82,0.5,30000,80,5"
"08-apr-2018 14:00,2,0.0,0,11.8,0,10.1,8.4,11.0,79,1008.3,2,7,2,120,25,82,0.0,25000,50,6"
"08-apr-2018 15:00,2,0.0,0,11.9,0,10.1,8.2,10.9,78,1008.2,2,8,2,130,25,82,0.0,25000,60,6"
"08-apr-2018 16:00,2,0.0,0,12.7,0,10.0,7.2,10.1,69,1008.3,2,6,2,150,25,82,0.5,25000,80,7"
"08-apr-2018 17:00,0,0.1,0,10.7,0,9.3,7.9,10.6,82,1009.4,2,5,2,130,80,82,0.0,18000,45,7"
"08-apr-2018 18:00,0,5.5,0,9.4,0,8.9,8.3,11.0,93,1009.9,2,4,2,10,80,82,0.0,18000,45,7"
"08-apr-2018 19:00,2,0.0,0,9.0,0,8.6,8.1,10.8,95,1010.5,2,4,2,30,25,82,0.0,25000,45,7"
"08-apr-2018 20:00,2,0.0,0,8.7,0,7.9,6.9,10.0,89,1011.2,2,3,2,170,25,82,0.0,25000,45,7"
"08-apr-2018 21:00,0,0.0,0,7.1,0,6.9,6.7,9.8,97,1011.3,2,2,2,320,2,82,0.0,25000,60,7"
"08-apr-2018 22:00,0,0.0,0,6.9,0,6.6,6.2,9.5,96,1011.4,2,4,2,190,10,22,0.0,6000,35,7"
"08-apr-2018 23:00,0,0.0,0,6.0,0,6.0,6.0,9.3,100,1011.5,2,3,2,170,10,22,0.0,6000,50,6"
"09-apr-2018 00:00,0,0.0,0,6.9,0,6.8,6.6,9.8,99,1011.3,2,3,2,220,10,82,0.0,6000,50,6"
"09-apr-2018 01:00,0,0.0,0,7.7,0,7.2,6.5,9.8,93,1011.1,2,3,2,240,10,11,0.0,12000,999,3"
"09-apr-2018 02:00,0,0.0,0,7.8,0,7.0,6.1,9.4,89,1010.7,2,5,2,260,2,11,0.0,16000,60,7"
"09-apr-2018 03:00,0,0.0,0,6.6,0,6.1,5.4,9.0,93,1010.2,2,9,2,240,2,11,0.0,16000,999,3"
"09-apr-2018 04:00,0,0.0,0,6.1,0,5.7,5.1,8.8,94,1010.0,2,7,2,240,2,11,0.0,20000,999,3"
"09-apr-2018 05:00,0,0.0,0,7.2,0,6.4,5.3,9.0,88,1009.6,2,7,2,250,2,11,0.0,20000,999,3"
"09-apr-2018 06:00,0,0.0,0,6.4,0,5.7,4.9,8.6,89,1009.2,2,4,2,180,2,11,0.2,20000,60,6"
"09-apr-2018 07:00,0,0.0,0,6.9,0,6.4,5.8,9.2,93,1008.7,2,3,2,200,2,11,0.0,20000,60,6"
"09-apr-2018 08:00,0,0.0,0,9.0,0,7.8,6.5,9.6,84,1008.0,2,3,2,240,2,11,0.4,30000,60,6"
"09-apr-2018 09:00,0,0.0,0,11.3,0,9.0,6.4,9.6,72,1007.3,2,2,2,20,2,11,0.5,35000,999,3"
"09-apr-2018 10:00,0,0.0,0,11.0,0,9.1,7.0,10.0,76,1006.7,2,3,2,120,2,11,0.1,35000,50,6"
"09-apr-2018 11:00,0,0.1,0,9.5,0,8.5,7.5,10.3,87,1006.0,2,7,2,110,80,82,0.0,20000,20,7"
"09-apr-2018 12:00,0,0.6,0,9.8,0,9.0,8.2,10.8,89,1004.9,2,4,2,160,25,81,0.1,25000,60,7"
"09-apr-2018 13:00,2,0.0,0,11.7,0,9.6,7.3,10.3,75,1003.9,2,6,2,130,25,82,0.1,40000,60,7"
"09-apr-2018 14:00,0,0.0,0,11.8,0,9.9,8.0,10.7,77,1002.9,2,13,2,140,2,11,0.1,40000,250,5"
"09-apr-2018 15:00,0,0.0,0,9.9,0,8.4,6.7,9.8,81,1002.2,2,13,2,140,3,82,0.0,40000,50,7"
"09-apr-2018 16:00,2,0.0,0,9.7,0,8.0,6.0,9.4,78,1001.4,2,12,2,140,25,82,0.0,50000,60,5"
"09-apr-2018 17:00,0,0.0,0,9.9,0,8.1,5.9,9.4,77,1000.7,2,12,2,140,2,11,0.7,50000,250,5"
"09-apr-2018 18:00,0,0.0,0,9.1,0,7.3,5.2,8.8,76,1001.1,2,13,2,130,3,82,0.0,45000,60,7"
"09-apr-2018 19:00,2,0.0,0,8.1,0,6.6,4.7,8.5,79,1000.9,2,12,2,120,25,82,0.0,45000,50,7"
"09-apr-2018 20:00,2,0.0,0,7.7,0,6.5,5.0,8.7,83,1000.6,2,10,2,110,80,82,0.0,30000,50,7"
"09-apr-2018 21:00,2,0.0,0,7.5,0,6.5,5.3,8.9,86,1000.4,2,6,2,110,80,82,0.0,30000,40,7"
"09-apr-2018 22:00,2,0.0,0,7.1,0,6.5,5.7,9.2,91,999.8,2,6,2,80,25,82,0.0,25000,36,7"
"09-apr-2018 23:00,0,0.0,0,7.1,0,6.8,6.4,9.6,96,999.6,2,7,2,50,10,22,0.0,12000,26,7"
"10-apr-2018 00:00,0,0.0,0,7.6,0,7.3,6.9,10.0,96,999.5,2,8,2,70,10,82,0.0,8000,12,8"
"10-apr-2018 01:00,0,0.0,0,7.5,0,7.2,6.8,9.9,96,999.5,2,13,2,80,10,22,0.0,9000,3,8"
"10-apr-2018 02:00,0,0.0,0,7.3,0,7.1,6.8,9.9,97,999.6,2,13,2,80,10,22,0.0,9000,3,8"
"10-apr-2018 03:00,2,0.0,0,7.1,0,6.9,6.6,9.8,97,999.7,2,13,2,70,20,52,0.0,9000,4,8"
"10-apr-2018 04:00,0,0.0,0,6.9,0,6.6,6.3,9.5,96,1000.0,2,14,2,70,10,22,0.0,14000,4,8"
"10-apr-2018 05:00,2,0.0,0,6.9,0,6.6,6.3,9.5,96,1000.6,2,14,2,70,58,65,0.0,14000,5,7"
"10-apr-2018 06:00,0,0.2,0,7.0,0,6.8,6.5,9.7,97,1001.2,2,14,2,70,50,65,0.0,8000,4,8"
"10-apr-2018 07:00,0,0.1,0,7.1,0,6.8,6.4,9.6,96,1002.2,2,15,2,70,20,52,0.0,9000,5,8"
"10-apr-2018 08:00,0,0.2,0,7.1,0,6.7,6.3,9.5,94,1003.3,2,16,2,70,58,65,0.0,7000,4,8"
"10-apr-2018 09:00,2,0.0,0,7.4,0,6.9,6.3,9.5,93,1004.2,2,15,2,70,21,65,0.0,12000,6,8"
"10-apr-2018 10:00,0,0.2,0,7.2,0,6.9,6.5,9.7,96,1005.2,2,16,2,70,50,52,0.0,12000,7,8"
"10-apr-2018 11:00,0,0.3,0,7.5,0,6.9,6.1,9.5,91,1005.9,2,14,2,60,50,52,0.0,17000,12,8"
"10-apr-2018 12:00,0,0.1,0,7.5,0,7.0,6.5,9.6,93,1006.4,2,13,2,50,58,65,0.0,5000,10,8"
"10-apr-2018 13:00,0,0.4,0,7.5,0,7.1,6.7,9.8,94,1006.6,2,12,2,30,51,65,0.0,14000,7,8"
"10-apr-2018 14:00,0,0.1,0,7.1,0,6.9,6.6,9.8,97,1006.9,2,13,2,40,58,65,0.0,5000,6,8"
"10-apr-2018 15:00,0,1.1,0,6.9,0,6.6,6.3,9.5,96,1006.9,2,14,2,40,58,65,0.0,5000,6,8"
"10-apr-2018 16:00,0,0.4,0,6.7,0,6.4,6.0,9.4,96,1006.9,2,14,2,40,58,65,0.0,8000,6,8"
"10-apr-2018 17:00,2,0.0,0,6.6,0,6.3,6.0,9.3,95,1007.1,2,14,2,30,21,65,0.0,12000,7,8"
"10-apr-2018 18:00,2,0.0,0,6.4,0,6.2,5.9,9.3,97,1007.6,2,14,2,30,50,65,0.0,5000,3,8"
"10-apr-2018 19:00,2,0.0,0,6.3,0,6.2,6.0,9.4,98,1008.2,2,12,2,30,51,55,0.0,3800,2,8"
"10-apr-2018 20:00,0,0.1,0,6.5,0,6.4,6.3,9.5,98,1009.0,2,9,2,30,51,55,0.0,4000,2,8"
"10-apr-2018 21:00,0,0.2,0,6.5,0,6.5,6.5,9.7,100,1009.4,2,9,2,40,51,55,0.0,3500,2,8"
"10-apr-2018 22:00,0,0.1,0,6.6,0,6.5,6.4,9.6,98,1009.6,2,9,2,40,51,55,0.0,4000,4,8"
"10-apr-2018 23:00,0,0.2,0,6.7,0,6.7,6.6,9.8,100,1009.6,2,9,2,50,51,55,0.0,3500,2,8"
"11-apr-2018 00:00,2,0.0,0,6.8,0,6.7,6.5,9.7,99,1009.7,2,9,2,60,20,52,0.0,4000,2,8"
"11-apr-2018 01:00,0,0.0,0,6.9,0,6.8,6.6,9.8,99,1010.2,2,8,2,50,10,22,0.0,4000,2,8"
"11-apr-2018 02:00,0,0.0,0,6.8,0,6.7,6.5,9.7,99,1010.4,2,9,2,60,10,22,0.0,4500,2,8"
